Time,"phi","Points:0","Points:1","Points:2"
23,0.5,-0.42578125,0.0015475013,0
23,0.5,-0.4281255,0.0015619971,0
23,0.5,-0.4140625,0.0014940918,0
23,0.5,-0.41556126,0.0014987469,0
23,0.5,-0.41796875,0.0015082401,0
23,0.5,-0.420351,0.0015240099,0
23,0.5,-0.41015625,0.0014653786,0
23,0.5,-0.41258007,0.0014824382,0
23,0.5,-0.390625,0.0013497191,0
23,0.5,-0.39198053,0.0013555193,0
23,0.5,-0.3984375,0.0014012398,0
23,0.5,-0.39984423,0.0014067305,0
23,0.5,-0.40234375,0.0014190293,0
23,0.5,-0.4048126,0.0014373966,0
23,0.5,-0.39453125,0.0013692883,0
23,0.5,-0.3970485,0.0013889879,0
23,0.5,-0.3828125,0.0012949128,0
23,0.5,-0.38411346,0.0013009483,0
23,0.5,-0.38671875,0.0013162337,0
23,0.5,-0.38928771,0.0013372994,0
23,0.5,-0.37890625,0.0012599634,0
23,0.5,-0.38153008,0.001282418,0
23,0.5,-0.3125,0.00067449256,0
23,0.5,-0.31317922,0.00067922036,0
23,0.5,-0.34375,0.00097565429,0
23,0.5,-0.34473169,0.00098169246,0
23,0.5,-0.359375,0.0011118861,0
23,0.5,-0.36049315,0.0011181585,0
23,0.5,-0.3671875,0.001175875,0
23,0.5,-0.36836964,0.0011821466,0
23,0.5,-0.37109375,0.0012005918,0
23,0.5,-0.37377554,0.0012244512,0
23,0.5,-0.36328125,0.0011382413,0
23,0.5,-0.36602399,0.0011635225,0
23,0.5,-0.3515625,0.0010450919,0
23,0.5,-0.35261378,0.001051286,0
23,0.5,-0.35546875,0.0010730413,0
23,0.5,-0.35827523,0.0010997554,0
23,0.5,-0.34765625,0.0010051404,0
23,0.5,-0.35052922,0.0010332841,0
23,0.5,-0.328125,0.00082946802,0
23,0.5,-0.32895997,0.00083498063,0
23,0.5,-0.3359375,0.00090373406,0
23,0.5,-0.33684704,0.00090954371,0
23,0.5,-0.33984375,0.00093470688,0
23,0.5,-0.34278572,0.00096427114,0
23,0.5,-0.33203125,0.00086188695,0
23,0.5,-0.33504462,0.00089287193,0
23,0.5,-0.3203125,0.00075299497,0
23,0.5,-0.32107064,0.00075814617,0
23,0.5,-0.32421875,0.00078682142,0
23,0.5,-0.32730576,0.0008192212,0
23,0.5,-0.31640625,0.00070966454,0
23,0.5,-0.31956905,0.00074345613,0
23,0.5,-0.28125,0.00034448545,0
23,0.5,-0.28159702,0.00034702729,0
23,0.5,-0.296875,0.00051222334,0
23,0.5,-0.29739094,0.00051594118,0
23,0.5,-0.3046875,0.00059416326,0
23,0.5,-0.3052859,0.00059841108,0
23,0.5,-0.30859375,0.00063060824,0
23,0.5,-0.31183425,0.0006657521,0
23,0.5,-0.30078125,0.00054986315,0
23,0.5,-0.3041012,0.00058630673,0
23,0.5,-0.2890625,0.00042891226,0
23,0.5,-0.28949454,0.00043205812,0
23,0.5,-0.29296875,0.00046766037,0
23,0.5,-0.29636967,0.00050532905,0
23,0.5,-0.28515625,0.00038424466,0
23,0.5,-0.28863946,0.00042305057,0
23,0.5,-0.265625,0.00017318835,0
23,0.5,-0.26579946,0.00017446616,0
23,0.5,-0.2734375,0.00025917345,0
23,0.5,-0.2736986,0.00026108939,0
23,0.5,-0.27734375,0.00029986649,0
23,0.5,-0.28091028,0.00033971638,0
23,0.5,-0.26953125,0.00021474155,0
23,0.5,-0.27318195,0.00025554624,0
23,0.5,-0.2578125,8.6727159e-05,0
23,0.5,-0.25789985,8.7363551e-05,0
23,0.5,-0.26171875,0.000129076,0
23,0.5,-0.26545426,0.0001707426,0
23,0.5,-0.25390625,4.3060838e-05,0
23,0.5,-0.257727,8.5493542e-05,0
23,0.5,-0.25000155,0,0
23,0.5,-0.5,0.001735223,0
23,0.5,-0.24999999,-1.7350784e-08,0
23,0.5,-0.25,-1.7225499e-08,0
23,0.5,-0.12375685,-0.0012431527,0
23,0.5,-0.125,-0.0012369602,0
23,0.5,-0.060890634,-0.0016093662,0
23,0.5,-0.0625,-0.0016064846,0
23,0.5,-0.029547479,-0.0017025205,0
23,0.5,-0.03125,-0.0017027305,0
23,0.5,-0.013899853,-0.0017251469,0
23,0.5,-0.015625,-0.0017270994,0
23,0.5,-0.0060821325,-0.0017303674,0
23,0.5,-0.0078125,-0.0017332183,0
23,0.5,-0.00390625,-0.001727602,0
23,0.5,-0.0095410654,-0.0017285654,0
23,0.5,-0.01171875,-0.0017235253,0
23,0.5,-0.021721646,-0.001715854,0
23,0.5,-0.0234375,-0.0017169234,0
23,0.5,-0.017346561,-0.001721561,0
23,0.5,-0.01953125,-0.0017153809,0
23,0.5,-0.025148023,-0.0017105232,0
23,0.5,-0.02734375,-0.0017032017,0
23,0.5,-0.04521114,-0.0016638617,0
23,0.5,-0.046875,-0.0016624458,0
23,0.5,-0.037377317,-0.0016851826,0
23,0.5,-0.0390625,-0.0016845629,0
23,0.5,-0.032945499,-0.0016954984,0
23,0.5,-0.03515625,-0.0016870328,0
23,0.5,-0.040739033,-0.0016765345,0
23,0.5,-0.04296875,-0.001666908,0
23,0.5,-0.053048924,-0.0016385762,0
23,0.5,-0.0546875,-0.0016364043,0
23,0.5,-0.04852866,-0.0016536607,0
23,0.5,-0.05078125,-0.0016428493,0
23,0.5,-0.056314413,-0.0016269137,0
23,0.5,-0.05859375,-0.001614895,0
23,0.5,-0.09229546,-0.001454537,0
23,0.5,-0.09375,-0.0014494275,0
23,0.5,-0.076585598,-0.0015393991,0
23,0.5,-0.078125,-0.0015352709,0
23,0.5,-0.06873621,-0.0015762858,0
23,0.5,-0.0703125,-0.0015727505,0
23,0.5,-0.064096346,-0.0015963471,0
23,0.5,-0.06640625,-0.001583102,0
23,0.5,-0.071874529,-0.0015620317,0
23,0.5,-0.07421875,-0.001547537,0
23,0.5,-0.084438719,-0.0014987822,0
23,0.5,-0.0859375,-0.0014941276,0
23,0.5,-0.079649046,-0.0015240437,0
23,0.5,-0.08203125,-0.0015082753,0
23,0.5,-0.087419972,-0.0014824737,0
23,0.5,-0.08984375,-0.0014654143,0
23,0.5,-0.10801945,-0.0013555537,0
23,0.5,-0.109375,-0.0013497539,0
23,0.5,-0.10015573,-0.0014067659,0
23,0.5,-0.1015625,-0.0014012755,0
23,0.5,-0.095187433,-0.0014374316,0
23,0.5,-0.09765625,-0.0014190645,0
23,0.5,-0.10295152,-0.0013890228,0
23,0.5,-0.10546875,-0.0013693225,0
23,0.5,-0.11588652,-0.0013009828,0
23,0.5,-0.1171875,-0.001294947,0
23,0.5,-0.11071233,-0.0013373333,0
23,0.5,-0.11328125,-0.0013162689,0
23,0.5,-0.11846995,-0.0012824519,0
23,0.5,-0.12109375,-0.0012599987,0
23,0.5,-0.18682075,-0.00067925756,0
23,0.5,-0.1875,-0.0006745297,0
23,0.5,-0.15526827,-0.00098172843,0
23,0.5,-0.15625,-0.00097568973,0
23,0.5,-0.1395068,-0.0011181934,0
23,0.5,-0.140625,-0.0011119203,0
23,0.5,-0.13163032,-0.0011821822,0
23,0.5,-0.1328125,-0.0011759107,0
23,0.5,-0.12622449,-0.0012244862,0
23,0.5,-0.12890625,-0.0012006271,0
23,0.5,-0.13397606,-0.001163558,0
23,0.5,-0.13671875,-0.001138277,0
23,0.5,-0.14738618,-0.0010513221,0
23,0.5,-0.1484375,-0.0010451277,0
23,0.5,-0.1417248,-0.0010997896,0
23,0.5,-0.14453125,-0.0010730759,0
23,0.5,-0.14947082,-0.0010333195,0
23,0.5,-0.15234375,-0.0010051749,0
23,0.5,-0.17103998,-0.0008350155,0
23,0.5,-0.171875,-0.0008295023,0
23,0.5,-0.16315292,-0.0009095798,0
23,0.5,-0.1640625,-0.00090376986,0
23,0.5,-0.15721431,-0.00096430653,0
23,0.5,-0.16015625,-0.00093474146,0
23,0.5,-0.16495541,-0.00089290732,0
23,0.5,-0.16796875,-0.00086192274,0
23,0.5,-0.17892931,-0.00075818354,0
23,0.5,-0.1796875,-0.00075303181,0
23,0.5,-0.17269425,-0.00081925537,0
23,0.5,-0.17578125,-0.00078685721,0
23,0.5,-0.18043099,-0.00074349251,0
23,0.5,-0.18359375,-0.00070970005,0
23,0.5,-0.21840294,-0.00034706193,0
23,0.5,-0.21875,-0.00034451985,0
23,0.5,-0.20260902,-0.00051597576,0
23,0.5,-0.203125,-0.00051225774,0
23,0.5,-0.19471405,-0.00059844565,0
23,0.5,-0.1953125,-0.00059419783,0
23,0.5,-0.18816578,-0.00066578854,0
23,0.5,-0.19140625,-0.00063064246,0
23,0.5,-0.19589885,-0.00058634061,0
23,0.5,-0.19921875,-0.00054989872,0
23,0.5,-0.21050541,-0.00043209433,0
23,0.5,-0.2109375,-0.00042894817,0
23,0.5,-0.20363036,-0.00050536316,0
23,0.5,-0.20703125,-0.00046769483,0
23,0.5,-0.21136059,-0.00042308585,0
23,0.5,-0.21484375,-0.00038428031,0
23,0.5,-0.23420049,-0.00017450233,0
23,0.5,-0.234375,-0.00017322427,0
23,0.5,-0.22630137,-0.00026112414,0
23,0.5,-0.2265625,-0.00025920782,0
23,0.5,-0.21908975,-0.00033975043,0
23,0.5,-0.22265625,-0.00029990089,0
23,0.5,-0.22681808,-0.00025558015,0
23,0.5,-0.23046875,-0.00021477732,0
23,0.5,-0.2421001,-8.7399814e-05,0
23,0.5,-0.2421875,-8.6763124e-05,0
23,0.5,-0.23454578,-0.00017077806,0
23,0.5,-0.23828125,-0.00012911185,0
23,0.5,-0.24227303,-8.5528998e-05,0
23,0.5,-0.24609375,-4.309824e-05,0
23,0.5,-0.25000003,-1.6979126e-08,0
24,0.5,0,-0.0016131422,0
24,0.5,-0.0016094828,-0.0016094828,0
24,0.5,0.0016094828,-0.0016094828,0
24,0.5,0.25000003,-1.6991775e-08,0
24,0.5,0.25,-1.7225361e-08,0
24,0.5,0.25000167,0,0
24,0.5,0.12613924,-0.001139232,0
24,0.5,0.125,-0.0011503041,0
24,0.5,0.18811963,-0.00061963871,0
24,0.5,0.1875,-0.00062735996,0
24,0.5,0.21906617,-0.00031616699,0
24,0.5,0.21875,-0.00032037467,0
24,0.5,0.23453391,-0.00015890833,0
24,0.5,0.234375,-0.00016106527,0
24,0.5,0.24226709,-7.9583137e-05,0
24,0.5,0.2421875,-8.0671176e-05,0
24,0.5,0.24999999,-1.7337301e-08,0
24,0.5,0.24609375,-4.0070623e-05,0
24,0.5,0.2421063,-8.1200254e-05,0
24,0.5,0.23828125,-0.00012004647,0
24,0.5,0.22680032,-0.00023782946,0
24,0.5,0.2265625,-0.00024102883,0
24,0.5,0.23421288,-0.00016212773,0
24,0.5,0.23046875,-0.00019970261,0
24,0.5,0.22631988,-0.0002426219,0
24,0.5,0.22265625,-0.00027886379,0
24,0.5,0.20359533,-0.00047032023,0
24,0.5,0.203125,-0.0004764066,0
24,0.5,0.21133123,-0.00039373463,0
24,0.5,0.2109375,-0.00039890769,0
24,0.5,0.21842751,-0.00032248808,0
24,0.5,0.21484375,-0.00035733994,0
24,0.5,0.21053597,-0.00040152308,0
24,0.5,0.20703125,-0.00043492415,0
24,0.5,0.1958582,-0.00054569496,0
24,0.5,0.1953125,-0.00055263354,0
24,0.5,0.20264551,-0.00047949556,0
24,0.5,0.19921875,-0.00051138637,0
24,0.5,0.19475634,-0.00055616064,0
24,0.5,0.19140625,-0.00058648776,0
24,0.5,0.15714736,-0.00089736475,0
24,0.5,0.15625,-0.00090743863,0
24,0.5,0.17263745,-0.00076244259,0
24,0.5,0.171875,-0.00077150163,0
24,0.5,0.18037945,-0.00069195032,0
24,0.5,0.1796875,-0.00070038001,0
24,0.5,0.18686871,-0.00063128182,0
24,0.5,0.18359375,-0.00066001387,0
24,0.5,0.17898285,-0.00070464803,0
24,0.5,0.17578125,-0.00073176401,0
24,0.5,0.16489346,-0.00083095662,0
24,0.5,0.1640625,-0.00084056414,0
24,0.5,0.17109893,-0.0007760619,0
24,0.5,0.16796875,-0.00080155843,0
24,0.5,0.16321714,-0.00084536208,0
24,0.5,0.16015625,-0.00086925417,0
24,0.5,0.14164834,-0.001023339,0
24,0.5,0.140625,-0.0010340885,0
24,0.5,0.14939904,-0.00096154015,0
24,0.5,0.1484375,-0.00097199576,0
24,0.5,0.15533759,-0.0009124155,0
24,0.5,0.15234375,-0.00093472481,0
24,0.5,0.14746042,-0.0009770887,0
24,0.5,0.14453125,-0.00099783344,0
24,0.5,0.13389511,-0.0010826117,0
24,0.5,0.1328125,-0.0010935663,0
24,0.5,0.13958576,-0.0010392314,0
24,0.5,0.13671875,-0.0010584235,0
24,0.5,0.13171381,-0.0010986922,0
24,0.5,0.12890625,-0.0011163548,0
24,0.5,0.063984439,-0.0014844389,0
24,0.5,0.0625,-0.0014935749,0
24,0.5,0.095086992,-0.0013369943,0
24,0.5,0.09375,-0.0013476992,0
24,0.5,0.11061906,-0.0012440586,0
24,0.5,0.109375,-0.0012551075,0
24,0.5,0.11838058,-0.0011930852,0
24,0.5,0.1171875,-0.0012041869,0
24,0.5,0.12384465,-0.001155346,0
24,0.5,0.12109375,-0.0011715112,0
24,0.5,0.11597842,-0.001209078,0
24,0.5,0.11328125,-0.0012237771,0
24,0.5,0.10285456,-0.0012920536,0
24,0.5,0.1015625,-0.0013029693,0
24,0.5,0.10811522,-0.0012597803,0
24,0.5,0.10546875,-0.0012730469,0
24,0.5,0.10025514,-0.0013073616,0
24,0.5,0.09765625,-0.0013192362,0
24,0.5,0.079542376,-0.0014173767,0
24,0.5,0.078125,-0.0014274358,0
24,0.5,0.087316304,-0.0013788014,0
24,0.5,0.0859375,-0.0013892204,0
24,0.5,0.092398249,-0.0013517513,0
24,0.5,0.08984375,-0.0013622742,0
24,0.5,0.084544629,-0.0013928693,0
24,0.5,0.08203125,-0.0014020705,0
24,0.5,0.071765117,-0.0014526172,0
24,0.5,0.0703125,-0.0014622476,0
24,0.5,0.076694377,-0.0014306203,0
24,0.5,0.07421875,-0.001438522,0
24,0.5,0.068847589,-0.0014649098,0
24,0.5,0.06640625,-0.0014715383,0
24,0.5,0.032826286,-0.0015762859,0
24,0.5,0.03125,-0.0015829372,0
24,0.5,0.048412558,-0.0015375559,0
24,0.5,0.046875,-0.0015455366,0
24,0.5,0.056200273,-0.0015127728,0
24,0.5,0.0546875,-0.0015213575,0
24,0.5,0.061004333,-0.0014956652,0
24,0.5,0.05859375,-0.0015010497,0
24,0.5,0.053164672,-0.0015228295,0
24,0.5,0.05078125,-0.0015269957,0
24,0.5,0.040621236,-0.0015587365,0
24,0.5,0.0390625,-0.0015660709,0
24,0.5,0.045328651,-0.0015463491,0
24,0.5,0.04296875,-0.0015493213,0
24,0.5,0.03749631,-0.0015661919,0
24,0.5,0.03515625,-0.001567996,0
24,0.5,0.01722537,-0.0016003703,0
24,0.5,0.015625,-0.0016055671,0
24,0.5,0.025027677,-0.0015901783,0
24,0.5,0.0234375,-0.0015961158,0
24,0.5,0.029667661,-0.00158234,0
24,0.5,0.02734375,-0.0015830029,0
24,0.5,0.021842726,-0.001594775,0
24,0.5,0.01953125,-0.0015943069,0
24,0.5,0.0094193146,-0.001606815,0
24,0.5,0.0078125,-0.0016112486,0
24,0.5,0.014021538,-0.0016034622,0
24,0.5,0.01171875,-0.0016018673,0
24,0.5,0.0062041325,-0.0016083677,0
24,0.5,0.00390625,-0.001605651,0
24,0.5,0.5,0.001613108,0
24,0.5,0.49839056,0.0016094487,0
24,0.5,0.375,0.0011502682,0
24,0.5,0.37386081,0.001139197,0
24,0.5,0.3125,0.0006273241,0
24,0.5,0.31188041,0.00061960326,0
24,0.5,0.28125,0.0003203403,0
24,0.5,0.28093386,0.00031613305,0
24,0.5,0.265625,0.00016102941,0
24,0.5,0.26546612,0.00015887289,0
24,0.5,0.2578125,8.0635211e-05,0
24,0.5,0.25773296,7.9547659e-05,0
24,0.5,0.25390625,4.003476e-05,0
24,0.5,0.26171875,0.00012001065,0
24,0.5,0.25789365,8.1164049e-05,0
24,0.5,0.2734375,0.00024099306,0
24,0.5,0.27319971,0.00023779397,0
24,0.5,0.26953125,0.00019966676,0
24,0.5,0.26578709,0.00016209151,0
24,0.5,0.27734375,0.00027882951,0
24,0.5,0.27368009,0.00024258581,0
24,0.5,0.296875,0.00047637068,0
24,0.5,0.29640472,0.00047028478,0
24,0.5,0.2890625,0.0003988735,0
24,0.5,0.28866881,0.00039370073,0
24,0.5,0.28515625,0.00035730426,0
24,0.5,0.28157246,0.00032245347,0
24,0.5,0.29296875,0.00043488969,0
24,0.5,0.289464,0.00040148833,0
24,0.5,0.3046875,0.00055259897,0
24,0.5,0.30414185,0.00054566131,0
24,0.5,0.30078125,0.00051134964,0
24,0.5,0.29735446,0.00047945979,0
24,0.5,0.30859375,0.00058645324,0
24,0.5,0.30524361,0.00055612589,0
24,0.5,0.34375,0.00090740155,0
24,0.5,0.34285268,0.00089732814,0
24,0.5,0.328125,0.00077146606,0
24,0.5,0.3273626,0.00076240714,0
24,0.5,0.3203125,0.00070034445,0
24,0.5,0.31962058,0.00069191516,0
24,0.5,0.31640625,0.00065997837,0
24,0.5,0.31313124,0.00063124596,0
24,0.5,0.32421875,0.00073172827,0
24,0.5,0.32101712,0.00070461194,0
24,0.5,0.3359375,0.00084052986,0
24,0.5,0.33510658,0.00083092274,0
24,0.5,0.33203125,0.00080152298,0
24,0.5,0.32890102,0.00077602611,0
24,0.5,0.33984375,0.00086921966,0
24,0.5,0.33678281,0.00084532727,0
24,0.5,0.359375,0.0010340515,0
24,0.5,0.35835171,0.0010233028,0
24,0.5,0.3515625,0.00097196107,0
24,0.5,0.35060099,0.00096150587,0
24,0.5,0.34765625,0.00093469024,0
24,0.5,0.34466237,0.00091237831,0
24,0.5,0.35546875,0.000997797,0
24,0.5,0.35253954,0.00097705424,0
24,0.5,0.3671875,0.001093532,0
24,0.5,0.36610493,0.0010825783,0
24,0.5,0.36328125,0.0010583886,0
24,0.5,0.36041421,0.0010391951,0
24,0.5,0.37109375,0.0011163206,0
24,0.5,0.36828616,0.0010986577,0
24,0.5,0.4375,0.0014935401,0
24,0.5,0.43601561,0.0014844049,0
24,0.5,0.40625,0.001347665,0
24,0.5,0.40491304,0.0013369604,0
24,0.5,0.390625,0.0012550728,0
24,0.5,0.38938096,0.0012440241,0
24,0.5,0.3828125,0.0012041527,0
24,0.5,0.38161945,0.0011930508,0
24,0.5,0.37890625,0.0011714766,0
24,0.5,0.37615532,0.0011553101,0
24,0.5,0.38671875,0.0012237424,0
24,0.5,0.38402155,0.0012090432,0
24,0.5,0.3984375,0.0013029345,0
24,0.5,0.39714548,0.0012920197,0
24,0.5,0.39453125,0.0012730117,0
24,0.5,0.39188474,0.0012597459,0
24,0.5,0.40234375,0.001319202,0
24,0.5,0.39974484,0.0013073273,0
24,0.5,0.421875,0.0014274021,0
24,0.5,0.42045766,0.0014173427,0
24,0.5,0.4140625,0.0013891861,0
24,0.5,0.41268373,0.001378767,0
24,0.5,0.41015625,0.0013622395,0
24,0.5,0.40760171,0.0013517163,0
24,0.5,0.41796875,0.0014020364,0
24,0.5,0.41545534,0.0013928349,0
24,0.5,0.4296875,0.0014622118,0
24,0.5,0.42823491,0.0014525823,0
24,0.5,0.42578125,0.0014384869,0
24,0.5,0.4233056,0.001430586,0
24,0.5,0.43359375,0.0014715041,0
24,0.5,0.43115237,0.0014648745,0
24,0.5,0.46875,0.001582903,0
24,0.5,0.46717376,0.0015762512,0
24,0.5,0.453125,0.0015455023,0
24,0.5,0.45158747,0.0015375214,0
24,0.5,0.4453125,0.0015213217,0
24,0.5,0.44379976,0.0015127378,0
24,0.5,0.44140625,0.0015010146,0
24,0.5,0.43899563,0.0014956308,0
24,0.5,0.44921875,0.0015269599,0
24,0.5,0.44683528,0.0015227937,0
24,0.5,0.4609375,0.0015660367,0
24,0.5,0.45937881,0.0015587024,0
24,0.5,0.45703125,0.0015492871,0
24,0.5,0.45467132,0.0015463149,0
24,0.5,0.46484375,0.0015679612,0
24,0.5,0.46250367,0.0015661571,0
24,0.5,0.484375,0.0016055322,0
24,0.5,0.48277467,0.0016003355,0
24,0.5,0.4765625,0.0015960806,0
24,0.5,0.47497237,0.0015901427,0
24,0.5,0.47265625,0.0015829671,0
24,0.5,0.47033229,0.0015823052,0
24,0.5,0.48046875,0.0015942721,0
24,0.5,0.47815725,0.0015947393,0
24,0.5,0.4921875,0.0016112126,0
24,0.5,0.49058071,0.0016067785,0
24,0.5,0.48828125,0.0016018315,0
24,0.5,0.48597842,0.0016034273,0
24,0.5,0.49609375,0.0016056168,0
24,0.5,0.49379584,0.0016083317,0
24,0.5,-0.375,0.0011502682,0
24,0.5,-0.37615532,0.0011553101,0
24,0.5,-0.4375,0.0014935401,0
24,0.5,-0.43899563,0.0014956308,0
24,0.5,-0.46875,0.001582903,0
24,0.5,-0.47033229,0.0015823052,0
24,0.5,-0.484375,0.0016055322,0
24,0.5,-0.48597842,0.0016034273,0
24,0.5,-0.4921875,0.0016112126,0
24,0.5,-0.49379584,0.0016083317,0
24,0.5,-0.49609375,0.0016056168,0
24,0.5,-0.49839056,0.0016094487,0
24,0.5,-0.48828125,0.0016018315,0
24,0.5,-0.49058071,0.0016067785,0
24,0.5,-0.4765625,0.0015960806,0
24,0.5,-0.47815725,0.0015947393,0
24,0.5,-0.48046875,0.0015942721,0
24,0.5,-0.48277467,0.0016003355,0
24,0.5,-0.47265625,0.0015829671,0
24,0.5,-0.47497237,0.0015901427,0
24,0.5,-0.453125,0.0015455023,0
24,0.5,-0.45467132,0.0015463149,0
24,0.5,-0.4609375,0.0015660367,0
24,0.5,-0.46250367,0.0015661571,0
24,0.5,-0.46484375,0.0015679612,0
24,0.5,-0.46717376,0.0015762512,0
24,0.5,-0.45703125,0.0015492871,0
24,0.5,-0.45937881,0.0015587024,0
24,0.5,-0.4453125,0.0015213217,0
24,0.5,-0.44683528,0.0015227937,0
24,0.5,-0.44921875,0.0015269599,0
24,0.5,-0.45158747,0.0015375214,0
24,0.5,-0.44140625,0.0015010146,0
24,0.5,-0.44379976,0.0015127378,0
24,0.5,-0.40625,0.001347665,0
24,0.5,-0.40760171,0.0013517163,0
24,0.5,-0.421875,0.0014274021,0
24,0.5,-0.4233056,0.001430586,0
24,0.5,-0.4296875,0.0014622118,0
24,0.5,-0.43115237,0.0014648745,0
24,0.5,-0.43359375,0.0014715041,0
24,0.5,-0.43601561,0.0014844049,0
24,0.5,-0.42578125,0.0014384869,0
24,0.5,-0.42823491,0.0014525823,0
24,0.5,-0.4140625,0.0013891861,0
24,0.5,-0.41545534,0.0013928349,0
24,0.5,-0.41796875,0.0014020364,0
24,0.5,-0.42045766,0.0014173427,0
24,0.5,-0.41015625,0.0013622395,0
24,0.5,-0.41268373,0.001378767,0
24,0.5,-0.390625,0.0012550728,0
24,0.5,-0.39188474,0.0012597459,0
24,0.5,-0.3984375,0.0013029345,0
24,0.5,-0.39974484,0.0013073273,0
24,0.5,-0.40234375,0.001319202,0
24,0.5,-0.40491304,0.0013369604,0
24,0.5,-0.39453125,0.0012730117,0
24,0.5,-0.39714548,0.0012920197,0
24,0.5,-0.3828125,0.0012041527,0
24,0.5,-0.38402155,0.0012090432,0
24,0.5,-0.38671875,0.0012237424,0
24,0.5,-0.38938096,0.0012440241,0
24,0.5,-0.37890625,0.0011714766,0
24,0.5,-0.38161945,0.0011930508,0
24,0.5,-0.3125,0.0006273241,0
24,0.5,-0.31313124,0.00063124596,0
24,0.5,-0.34375,0.00090740155,0
24,0.5,-0.34466237,0.00091237831,0
24,0.5,-0.359375,0.0010340515,0
24,0.5,-0.36041421,0.0010391951,0
24,0.5,-0.3671875,0.001093532,0
24,0.5,-0.36828616,0.0010986577,0
24,0.5,-0.37109375,0.0011163206,0
24,0.5,-0.37386081,0.001139197,0
24,0.5,-0.36328125,0.0010583886,0
24,0.5,-0.36610493,0.0010825783,0
24,0.5,-0.3515625,0.00097196107,0
24,0.5,-0.35253954,0.00097705424,0
24,0.5,-0.35546875,0.000997797,0
24,0.5,-0.35835171,0.0010233028,0
24,0.5,-0.34765625,0.00093469024,0
24,0.5,-0.35060099,0.00096150587,0
24,0.5,-0.328125,0.00077146606,0
24,0.5,-0.32890102,0.00077602611,0
24,0.5,-0.3359375,0.00084052986,0
24,0.5,-0.33678281,0.00084532727,0
24,0.5,-0.33984375,0.00086921966,0
24,0.5,-0.34285268,0.00089732814,0
24,0.5,-0.33203125,0.00080152298,0
24,0.5,-0.33510658,0.00083092274,0
24,0.5,-0.3203125,0.00070034445,0
24,0.5,-0.32101712,0.00070461194,0
24,0.5,-0.32421875,0.00073172827,0
24,0.5,-0.3273626,0.00076240714,0
24,0.5,-0.31640625,0.00065997837,0
24,0.5,-0.31962058,0.00069191516,0
24,0.5,-0.28125,0.0003203403,0
24,0.5,-0.28157246,0.00032245347,0
24,0.5,-0.296875,0.00047637068,0
24,0.5,-0.29735446,0.00047945979,0
24,0.5,-0.3046875,0.00055259897,0
24,0.5,-0.30524361,0.00055612589,0
24,0.5,-0.30859375,0.00058645324,0
24,0.5,-0.31188041,0.00061960326,0
24,0.5,-0.30078125,0.00051134964,0
24,0.5,-0.30414185,0.00054566131,0
24,0.5,-0.2890625,0.0003988735,0
24,0.5,-0.289464,0.00040148833,0
24,0.5,-0.29296875,0.00043488969,0
24,0.5,-0.29640472,0.00047028478,0
24,0.5,-0.28515625,0.00035730426,0
24,0.5,-0.28866881,0.00039370073,0
24,0.5,-0.265625,0.00016102941,0
24,0.5,-0.26578709,0.00016209151,0
24,0.5,-0.2734375,0.00024099306,0
24,0.5,-0.27368009,0.00024258581,0
24,0.5,-0.27734375,0.00027882951,0
24,0.5,-0.28093386,0.00031613305,0
24,0.5,-0.26953125,0.00019966676,0
24,0.5,-0.27319971,0.00023779397,0
24,0.5,-0.2578125,8.0635211e-05,0
24,0.5,-0.25789365,8.1164049e-05,0
24,0.5,-0.26171875,0.00012001065,0
24,0.5,-0.26546612,0.00015887289,0
24,0.5,-0.25390625,4.003476e-05,0
24,0.5,-0.25773296,7.9547659e-05,0
24,0.5,-0.25000167,0,0
24,0.5,-0.5,0.001613108,0
24,0.5,-0.24999999,-1.7337301e-08,0
24,0.5,-0.25,-1.7225361e-08,0
24,0.5,-0.12384465,-0.001155346,0
24,0.5,-0.125,-0.0011503041,0
24,0.5,-0.061004333,-0.0014956652,0
24,0.5,-0.0625,-0.0014935749,0
24,0.5,-0.029667661,-0.00158234,0
24,0.5,-0.03125,-0.0015829372,0
24,0.5,-0.014021538,-0.0016034622,0
24,0.5,-0.015625,-0.0016055671,0
24,0.5,-0.0062041325,-0.0016083677,0
24,0.5,-0.0078125,-0.0016112486,0
24,0.5,-0.00390625,-0.001605651,0
24,0.5,-0.0094193146,-0.001606815,0
24,0.5,-0.01171875,-0.0016018673,0
24,0.5,-0.021842726,-0.001594775,0
24,0.5,-0.0234375,-0.0015961158,0
24,0.5,-0.01722537,-0.0016003703,0
24,0.5,-0.01953125,-0.0015943069,0
24,0.5,-0.025027677,-0.0015901783,0
24,0.5,-0.02734375,-0.0015830029,0
24,0.5,-0.045328651,-0.0015463491,0
24,0.5,-0.046875,-0.0015455366,0
24,0.5,-0.03749631,-0.0015661919,0
24,0.5,-0.0390625,-0.0015660709,0
24,0.5,-0.032826286,-0.0015762859,0
24,0.5,-0.03515625,-0.001567996,0
24,0.5,-0.040621236,-0.0015587365,0
24,0.5,-0.04296875,-0.0015493213,0
24,0.5,-0.053164672,-0.0015228295,0
24,0.5,-0.0546875,-0.0015213575,0
24,0.5,-0.048412558,-0.0015375559,0
24,0.5,-0.05078125,-0.0015269957,0
24,0.5,-0.056200273,-0.0015127728,0
24,0.5,-0.05859375,-0.0015010497,0
24,0.5,-0.092398249,-0.0013517513,0
24,0.5,-0.09375,-0.0013476992,0
